Submission_Id,Problem Name,User_Rating,User_Name,Tags,Tags_n,Problem_Rating,,,,,
148013041,1571BEpic Novel,1410,Chiho,"['*special', 'math']","['*special', 'math']",1300,,,,,
148013040,368BSereja and Suffixes,,bkifhr8,"['data structures', 'dp']","['data structures', 'dp']",1100,,,,,
148013039,276BLittle Girl and Game,,zshssf01,"['games', 'greedy']","['games', 'greedy']",1300,,,,,
148013037,1618CPaint the Array,849,samO2I1,['math'],['math'],1100,,,,,
148013036,59AWord,,Pranav2442,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148013035,1641DTwo Arrays,,luogu_bot5,"['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']","['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']",,,,,,
148013034,1635CDifferential Sorting,1074,Sineme,"['constructive algorithms', 'greedy']","['constructive algorithms', 'greedy']",1200,,,,,
148013032,118BPresent from Lena,1022,lavi.goyal.eee20,"['constructive algorithms', 'implementation']","['constructive algorithms', 'implementation']",1000,,,,,
148013029,100712HBridges,1418,kurisu_0725,[],[],,,,,,
148013028,1641DTwo Arrays,,luogu_bot1,"['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']","['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']",,,,,,
148013026,1389BArray Walk,1338,Salim_jnu,"['brute force', 'dp', 'greedy']","['brute force', 'dp', 'greedy']",1600,,,,,
148013027,1299AAnu Has a Function,1431,Mehrob0108,"['brute force', 'greedy', 'math']","['brute force', 'greedy', 'math']",1500,,,,,
148013024,227BEffective Approach,,princeDanger,['implementation'],['implementation'],1100,,,,,
148013021,1495BLet's Go Hiking,1626,mayankfrost,"['games', 'greedy']","['games', 'greedy']",1900,,,,,
148013020,1623ARobot Cleaner,,NathanRL,"['brute force', 'implementation', 'math']","['brute force', 'implementation', 'math']",800,,,,,
148013018,100735DTriangle Formation,1120,galib7112,[],[],,,,,,
148013016,"1582DVupsen, Pupsen and 0",1179,0432manjot,"['constructive algorithms', 'math']","['constructive algorithms', 'math']",1600,,,,,
148013013,665EBeautiful Subarrays,,bkifhr10,"['data structures', 'divide and conquer', 'strings', 'trees']","['data structures', 'divide and conquer', 'strings', 'trees']",2100,,,,,
148013012,68AIrrational problem,,AsteroidX,"['implementation', 'number theory']","['implementation', 'number theory']",1100,,,,,
148013010,1256APayment Without Change,876,tamimsall,['math'],['math'],1000,,,,,
148013009,1581BDiameter of Graph,953,suryanshsisodia9999,"['constructive algorithms', 'graphs', 'greedy', 'math']","['constructive algorithms', 'graphs', 'greedy', 'math']",1200,,,,,
148013008,276BLittle Girl and Game,1153,zhengjc,"['games', 'greedy']","['games', 'greedy']",1300,,,,,
148013007,466EInformation Graph,1210,KevinBaby,"['dfs and similar', 'dsu', 'graphs', 'trees']","['dfs and similar', 'dsu', 'graphs', 'trees']",2100,,,,,
148013005,276DLittle Girl and Maximum XOR,,zshssf01,"['bitmasks', 'dp', 'greedy', 'implementation', 'math']","['bitmasks', 'dp', 'greedy', 'implementation', 'math']",1700,,,,,
148013004,401CTeam,1056,Goddan.,"['constructive algorithms', 'greedy', 'implementation']","['constructive algorithms', 'greedy', 'implementation']",1400,,,,,
148013003,460BLittle Dima and Equation,1451,15Ishaan,"['brute force', 'implementation', 'math', 'number theory']","['brute force', 'implementation', 'math', 'number theory']",1500,,,,,
148013000,1111CCreative Snap,1269,Wuedk,"['binary search', 'brute force', 'divide and conquer', 'math']","['binary search', 'brute force', 'divide and conquer', 'math']",1700,,,,,
148012999,1607ALinear Keyboard,,jhw2mn,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148012998,1486C1Guessing the Greatest (easy version),1026,ujjwal10_,"['binary search', 'interactive']","['binary search', 'interactive']",1600,,,,,
148012997,991BGetting an A,,fbi911,"['greedy', 'sortings']","['greedy', 'sortings']",900,,,,,
148012996,478CTable Decorations,,u_r_my_darlin,['greedy'],['greedy'],1800,,,,,
148012995,479CExams,1202,rajeshguptamc102,"['greedy', 'sortings']","['greedy', 'sortings']",1400,,,,,
148012994,1623CBalanced Stone Heaps,1548,SevagD,"['binary search', 'greedy']","['binary search', 'greedy']",1600,,,,,
148012992,103551DРаспределенная Матрица,1703,F1zik,[],[],,,,,,
148012991,1141AGame 23,,smolguy,"['implementation', 'math']","['implementation', 'math']",1000,,,,,
148012990,1399BGifts Fixing,867,niushaw,['greedy'],['greedy'],800,,,,,
148012989,1607ALinear Keyboard,,wlhtest,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148012988,1627CNot Assigning,1761,eric16,"['constructive algorithms', 'dfs and similar', 'number theory', 'trees']","['constructive algorithms', 'dfs and similar', 'number theory', 'trees']",1400,,,,,
148012987,469AI Wanna Be the Guy,,sumukhbendre,"['greedy', 'implementation']","['greedy', 'implementation']",800,,,,,
148012986,1641BRepetitions Decoding,1182,1eave,"['constructive algorithms', 'implementation', 'sortings']","['constructive algorithms', 'implementation', 'sortings']",,,,,,
148012985,1505BDMCA,1464,gqf123,"['*special', 'implementation', 'number theory']","['*special', 'implementation', 'number theory']",1600,,,,,
148012984,768AOath of the Night's Watch,,Tunggg,"['constructive algorithms', 'sortings']","['constructive algorithms', 'sortings']",900,,,,,
148012983,1607ALinear Keyboard,,rb001,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148012982,276DLittle Girl and Maximum XOR,,zshssf01,"['bitmasks', 'dp', 'greedy', 'implementation', 'math']","['bitmasks', 'dp', 'greedy', 'implementation', 'math']",1700,,,,,
148012981,103256ACoffee Bar,1120,galib7112,[],[],,,,,,
148012980,665EBeautiful Subarrays,1348,ahmeteren,"['data structures', 'divide and conquer', 'strings', 'trees']","['data structures', 'divide and conquer', 'strings', 'trees']",2100,,,,,
148012979,1644DCross Coloring,,CNICOfficial,"['data structures', 'implementation', 'math']","['data structures', 'implementation', 'math']",,,,,,
148012978,276DLittle Girl and Maximum XOR,763,lxy2020,"['bitmasks', 'dp', 'greedy', 'implementation', 'math']","['bitmasks', 'dp', 'greedy', 'implementation', 'math']",1700,,,,,
148012977,1382BSequential Nim,1338,thunopro,"['dp', 'games']","['dp', 'games']",1100,,,,,
148012976,1495BLet's Go Hiking,,obi_1_kenobi,"['games', 'greedy']","['games', 'greedy']",1900,,,,,
148012975,339DXenia and Bit Operations,,vjudge2,"['data structures', 'trees']","['data structures', 'trees']",1700,,,,,
148012974,69AYoung Physicist,783,satyam_sb,"['implementation', 'math']","['implementation', 'math']",1000,,,,,
148012973,148BEscape,797,hmsazzad,"['implementation', 'math']","['implementation', 'math']",1500,,,,,
148012971,337APuzzles,,bkifhr10,['greedy'],['greedy'],900,,,,,
148012969,459BPashmak and Flowers,411,blahh_blahh,"['combinatorics', 'implementation', 'sortings']","['combinatorics', 'implementation', 'sortings']",1300,,,,,
148012968,1005CSummarize to the Power of Two,,lhnrichy,"['brute force', 'greedy', 'implementation']","['brute force', 'greedy', 'implementation']",1300,,,,,
148012967,1642DRepetitions Decoding,818,57498744148487,"['constructive algorithms', 'sortings']","['constructive algorithms', 'sortings']",,,,,,
148012966,462AAppleman and Easy Task,,yuxdi,"['brute force', 'implementation']","['brute force', 'implementation']",1000,,,,,
148012965,1584FStrange LCS,1148,weilaifuture,"['bitmasks', 'dp', 'graphs', 'greedy', 'strings']","['bitmasks', 'dp', 'graphs', 'greedy', 'strings']",2600,,,,,
148012964,1562CRings,1219,scau_apr,"['constructive algorithms', 'math']","['constructive algorithms', 'math']",1500,,,,,
148012962,276DLittle Girl and Maximum XOR,,zhushiyu,"['bitmasks', 'dp', 'greedy', 'implementation', 'math']","['bitmasks', 'dp', 'greedy', 'implementation', 'math']",1700,,,,,
148012961,1642AHard Way,967,it.20203040,['geometry'],['geometry'],,,,,,
148012960,1367BEven Array,819,Shinigami_suyash,"['greedy', 'math']","['greedy', 'math']",800,,,,,
148012959,1633CKill the Monster,944,PerC,"['brute force', 'math']","['brute force', 'math']",1100,,,,,
148012958,298ASnow Footprints,653,jaioff02,"['greedy', 'implementation']","['greedy', 'implementation']",1300,,,,,
148012956,1633BMinority,1324,Mr_unique123,['greedy'],['greedy'],800,,,,,
148012955,114DPetr#,896,sabyr,"['data structures', 'hashing', 'string suffix structures', 'strings']","['data structures', 'hashing', 'string suffix structures', 'strings']",2000,,,,,
148012954,1642DRepetitions Decoding,818,57498744148487,"['constructive algorithms', 'sortings']","['constructive algorithms', 'sortings']",,,,,,
148012953,102219ITo Crash Or Not To Crash,1120,galib7112,[],[],,,,,,
148012952,1375CElement Extermination,1112,MeNoobHu,"['constructive algorithms', 'data structures', 'greedy']","['constructive algorithms', 'data structures', 'greedy']",1400,,,,,
148012951,101653PGold Leaf,1821,yjp20,[],[],,,,,,
148012950,630EA rectangle,,rb001,['math'],['math'],1900,,,,,
148012949,707ABrain's Photos,,vjudge5,['implementation'],['implementation'],800,,,,,
148012948,277ALearning Languages,1401,its7arc,"['dfs and similar', 'dsu']","['dfs and similar', 'dsu']",1400,,,,,
148012947,1641DTwo Arrays,2403,ConorGallagher23,"['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']","['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']",,,,,,
148012946,1337DXenia and Colorful Gems,1444,SilEnt_Prince,"['binary search', 'data structures', 'implementation', 'math', 'sortings']","['binary search', 'data structures', 'implementation', 'math', 'sortings']",1700,,,,,
148012945,665EBeautiful Subarrays,1348,ahmeteren,"['data structures', 'divide and conquer', 'strings', 'trees']","['data structures', 'divide and conquer', 'strings', 'trees']",2100,,,,,
148012944,1632CStrange Test,2187,SoiMae,"['binary search', 'bitmasks', 'brute force', 'dp', 'math']","['binary search', 'bitmasks', 'brute force', 'dp', 'math']",1600,,,,,
148012943,630CLucky Numbers,1341,tarunsinghofficial,"['combinatorics', 'math']","['combinatorics', 'math']",1100,,,,,
148012942,1642CGreat Sequence,1396,restless,"['greedy', 'sortings']","['greedy', 'sortings']",,,,,,
148012941,577BModulo Sum,1563,dfzgcj,"['combinatorics', 'data structures', 'dp', 'two pointers']","['combinatorics', 'data structures', 'dp', 'two pointers']",1900,,,,,
148012940,483ACounterexample,1014,pnkjajoriya,"['brute force', 'implementation', 'math', 'number theory']","['brute force', 'implementation', 'math', 'number theory']",1100,,,,,
148012939,1635CDifferential Sorting,1074,Sineme,"['constructive algorithms', 'greedy']","['constructive algorithms', 'greedy']",1200,,,,,
148012938,1133DZero Quantity Maximization,1397,TLU_GeoByte,"['hashing', 'math', 'number theory']","['hashing', 'math', 'number theory']",1500,,,,,
148012937,1304CAir Conditioner,,luogu_bot1,"['dp', 'greedy', 'implementation', 'sortings', 'two pointers']","['dp', 'greedy', 'implementation', 'sortings', 'two pointers']",1500,,,,,
148012936,337APuzzles,772,M0xYasser,['greedy'],['greedy'],900,,,,,
148012934,1520DSame Differences,936,chaithanya_23,"['data structures', 'hashing', 'math']","['data structures', 'hashing', 'math']",1200,,,,,
148012933,416AGuess a number!,1058,ashu_2004,"['greedy', 'implementation', 'two pointers']","['greedy', 'implementation', 'two pointers']",1400,,,,,
148012932,1644CIncrease Subarray Sums,1485,Colala,"['brute force', 'dp', 'greedy', 'implementation']","['brute force', 'dp', 'greedy', 'implementation']",,,,,,
148012931,1401CMere Array,,Eye-Star,"['constructive algorithms', 'math', 'number theory', 'sortings']","['constructive algorithms', 'math', 'number theory', 'sortings']",1300,,,,,
148012930,1642CGreat Sequence,1292,GreyRaven,"['greedy', 'sortings']","['greedy', 'sortings']",,,,,,
148012929,276DLittle Girl and Maximum XOR,,zhushiyu,"['bitmasks', 'dp', 'greedy', 'implementation', 'math']","['bitmasks', 'dp', 'greedy', 'implementation', 'math']",1700,,,,,
148012928,707ABrain's Photos,718,Al-Fahad,['implementation'],['implementation'],800,,,,,
148012926,719AVitya in the Countryside,,luogu_bot4,['implementation'],['implementation'],1100,,,,,
148012927,100712HBridges,1418,kurisu_0725,[],[],,,,,,
148012925,1389BArray Walk,1338,Salim_jnu,"['brute force', 'dp', 'greedy']","['brute force', 'dp', 'greedy']",1600,,,,,
148012924,1381A2Prefix Flip (Hard Version),1517,weak_child1,"['constructive algorithms', 'data structures', 'implementation', 'strings', 'two pointers']","['constructive algorithms', 'data structures', 'implementation', 'strings', 'two pointers']",1700,,,,,
148012922,1495BLet's Go Hiking,,obi_1_kenobi,"['games', 'greedy']","['games', 'greedy']",1900,,,,,
148012920,112APetya and Strings,,luogu_bot3,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148012919,1185EPolycarp and Snakes,1996,induk_v_tsiane,"['brute force', 'implementation']","['brute force', 'implementation']",2000,,,,,
148012918,100687HGraduation Projects (B),1120,galib7112,[],[],,,,,,
148012917,469AI Wanna Be the Guy,,sumukhbendre,"['greedy', 'implementation']","['greedy', 'implementation']",800,,,,,
148012914,978DAlmost Arithmetic Progression,,luogu_bot2,"['brute force', 'implementation', 'math']","['brute force', 'implementation', 'math']",1500,,,,,
148012913,1334ALevel Statistics,1102,akank5ha,"['implementation', 'math']","['implementation', 'math']",1200,,,,,
148012912,462AAppleman and Easy Task,,yuxdi,"['brute force', 'implementation']","['brute force', 'implementation']",1000,,,,,
148012911,1153CServal and Parenthesis Sequence,,bkifhr8,"['greedy', 'strings']","['greedy', 'strings']",1700,,,,,
148012910,1326D1Prefix-Suffix Palindrome (Easy version),1046,anonymous_holmes,"['hashing', 'string suffix structures', 'strings']","['hashing', 'string suffix structures', 'strings']",1500,,,,,
148012909,1638BOdd Swap Sort,,rb001,"['data structures', 'math', 'sortings']","['data structures', 'math', 'sortings']",1100,,,,,
148012908,763ATimofey and a tree,1271,ma.maiorova,"['dfs and similar', 'dp', 'dsu', 'graphs', 'implementation', 'trees']","['dfs and similar', 'dp', 'dsu', 'graphs', 'implementation', 'trees']",1600,,,,,
148012905,276BLittle Girl and Game,1153,zhengjc,"['games', 'greedy']","['games', 'greedy']",1300,,,,,
148012907,1634EFair Share,,cjnwq,"['constructive algorithms', 'data structures', 'dfs and similar', 'graph matchings', 'graphs']","['constructive algorithms', 'data structures', 'dfs and similar', 'graph matchings', 'graphs']",2400,,,,,
148012906,492AVanya and Cubes,832,firdavs_002,['implementation'],['implementation'],800,,,,,
148012903,1512FEducation,1746,JUBHAI,"['brute force', 'dp', 'greedy', 'implementation']","['brute force', 'dp', 'greedy', 'implementation']",1900,,,,,
148012902,1335ACandies and Two Sisters,,ghoost007,['math'],['math'],800,,,,,
148012899,22EScheme,1805,PraveenDhinwa,"['dfs and similar', 'graphs', 'trees']","['dfs and similar', 'graphs', 'trees']",2300,,,,,
148012901,1644EExpand the Path,1684,zhujiwei,"['brute force', 'combinatorics', 'data structures', 'implementation', 'math']","['brute force', 'combinatorics', 'data structures', 'implementation', 'math']",,,,,,
148012900,1348BPhoenix and Beauty,1324,kachhuaa,"['constructive algorithms', 'data structures', 'greedy', 'sortings']","['constructive algorithms', 'data structures', 'greedy', 'sortings']",1400,,,,,
148012898,460BLittle Dima and Equation,1451,15Ishaan,"['brute force', 'implementation', 'math', 'number theory']","['brute force', 'implementation', 'math', 'number theory']",1500,,,,,
148012896,1638DBig Brush,1799,Fill_in,"['constructive algorithms', 'data structures', 'greedy', 'implementation']","['constructive algorithms', 'data structures', 'greedy', 'implementation']",2000,,,,,
148012895,82ADouble Cola,847,xy_dz,"['implementation', 'math']","['implementation', 'math']",1100,,,,,
148012894,1635AMin Or Sum,,vidwansAD,"['bitmasks', 'greedy']","['bitmasks', 'greedy']",800,,,,,
148012891,1301CAyoub's function,1518,Ever17,"['binary search', 'combinatorics', 'greedy', 'math', 'strings']","['binary search', 'combinatorics', 'greedy', 'math', 'strings']",1700,,,,,
148012890,1371CA Cookie for You,1251,Ehraz_Hasan,"['greedy', 'implementation', 'math']","['greedy', 'implementation', 'math']",1300,,,,,
148012889,1557AEzzat and Two Subsequences,694,TASHFIQ_TAIF,"['brute force', 'math', 'sortings']","['brute force', 'math', 'sortings']",800,,,,,
148012888,302AEugeny and Array,866,chetan_saini,['implementation'],['implementation'],800,,,,,
148012886,1120DPower Tree,1219,Jia_Zhengkun,"['dfs and similar', 'dp', 'dsu', 'graphs', 'greedy', 'trees']","['dfs and similar', 'dp', 'dsu', 'graphs', 'greedy', 'trees']",2500,,,,,
148012887,103470HCrystalfly,1275,chmpy,[],[],,,,,,
148012885,1611BTeam Composition: Programmers and Mathematicians,1693,SkyDreams,"['binary search', 'constructive algorithms', 'math']","['binary search', 'constructive algorithms', 'math']",800,,,,,
148012884,1631CAnd Matching,1264,Sara.S.,"['bitmasks', 'constructive algorithms']","['bitmasks', 'constructive algorithms']",1500,,,,,
148012883,1029532Array Condensation,1120,galib7112,[],[],,,,,,
148012882,276CLittle Girl and Maximum Sum,,zshssf01,"['data structures', 'greedy', 'implementation', 'sortings']","['data structures', 'greedy', 'implementation', 'sortings']",1500,,,,,
148012880,1105ASalem and Sticks,,bkifhr10,"['brute force', 'implementation']","['brute force', 'implementation']",1100,,,,,
148012879,1321CRemove Adjacent,1234,corredor10,"['brute force', 'constructive algorithms', 'greedy', 'strings']","['brute force', 'constructive algorithms', 'greedy', 'strings']",1600,,,,,
148012878,1516ATit for Tat,,Ritik_1p,['greedy'],['greedy'],800,,,,,
148012877,1549BGregor and the Pawn Game,1224,YashNandwana,"['dfs and similar', 'dp', 'flows', 'graph matchings', 'graphs', 'greedy', 'implementation']","['dfs and similar', 'dp', 'flows', 'graph matchings', 'graphs', 'greedy', 'implementation']",800,,,,,
148012876,1607ALinear Keyboard,,jhw2mn,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148012874,1392HZS Shuffles Cards,2174,FSTAutoMaton,"['combinatorics', 'dp', 'math', 'probabilities']","['combinatorics', 'dp', 'math', 'probabilities']",3000,,,,,
148012873,1622BBerland Music,586,Raahaat,"['data structures', 'greedy', 'math', 'sortings']","['data structures', 'greedy', 'math', 'sortings']",1000,,,,,
148012872,"1582DVupsen, Pupsen and 0",1400,rodie_77,"['constructive algorithms', 'math']","['constructive algorithms', 'math']",1600,,,,,
148012871,469AI Wanna Be the Guy,,sumukhbendre,"['greedy', 'implementation']","['greedy', 'implementation']",800,,,,,
148012870,467AGeorge and Accommodation,,abdallhss,['implementation'],['implementation'],800,,,,,
148012869,1644DCross Coloring,,CNICOfficial,"['data structures', 'implementation', 'math']","['data structures', 'implementation', 'math']",,,,,,
148012868,1505BDMCA,1464,gqf123,"['*special', 'implementation', 'number theory']","['*special', 'implementation', 'number theory']",1600,,,,,
148012867,486ELIS of Sequence,,yzzxliuchao,"['data structures', 'dp', 'greedy', 'hashing', 'math']","['data structures', 'dp', 'greedy', 'hashing', 'math']",2200,,,,,
148012864,1607CMinimum Extraction,,17percent,"['brute force', 'sortings']","['brute force', 'sortings']",1000,,,,,
148012865,114DPetr#,896,sabyr,"['data structures', 'hashing', 'string suffix structures', 'strings']","['data structures', 'hashing', 'string suffix structures', 'strings']",2000,,,,,
148012863,102739CПод дождём,1250,AnyaOr,[],[],,,,,,
148012862,102538EEasy Win,2110,myx12345,[],[],,,,,,
148012861,1623CBalanced Stone Heaps,1548,SevagD,"['binary search', 'greedy']","['binary search', 'greedy']",1600,,,,,
148012860,151ASoft Drinking,725,ananttwr28,"['implementation', 'math']","['implementation', 'math']",800,,,,,
148012859,1567ADomino Disaster,,AryanShah874,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148012858,1303AErasing Zeroes,,garvit0428,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148012856,276CLittle Girl and Maximum Sum,,zdx2007,"['data structures', 'greedy', 'implementation', 'sortings']","['data structures', 'greedy', 'implementation', 'sortings']",1500,,,,,
148012855,1607ALinear Keyboard,,rb001,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148012854,466ACheap Travel,1085,raunakshalya,['implementation'],['implementation'],1200,,,,,
148012853,365AGood Number,,bkifhr10,['implementation'],['implementation'],1100,,,,,
148012852,100687ABad Printer (A),1120,galib7112,[],[],,,,,,
148012851,808DArray Division,1625,Kawchar85,"['binary search', 'data structures', 'implementation']","['binary search', 'data structures', 'implementation']",1900,,,,,
148012850,1494AABC String,,vjudge3,"['bitmasks', 'brute force', 'implementation']","['bitmasks', 'brute force', 'implementation']",900,,,,,
148012849,1492CMaximum width,,bkifhr8,"['binary search', 'data structures', 'dp', 'greedy', 'two pointers']","['binary search', 'data structures', 'dp', 'greedy', 'two pointers']",1500,,,,,
148012848,1010BRocket,,Rencj,"['binary search', 'interactive']","['binary search', 'interactive']",1800,,,,,
148012847,1613ALong Comparison,802,Samir_Al_Rashid,"['implementation', 'math']","['implementation', 'math']",900,,,,,
148012846,1602BDivine Array,1042,sohampatel148e,"['constructive algorithms', 'implementation']","['constructive algorithms', 'implementation']",1100,,,,,
148012844,734AAnton and Danik,887,miyatrayash,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148012843,617AElephant,,ferdous19,['math'],['math'],800,,,,,
148012842,272CDima and Staircase,914,LordShrunkenant,"['data structures', 'implementation']","['data structures', 'implementation']",1500,,,,,
148012841,1589BColoring Rectangles,1421,tonystark_3000,['greedy'],['greedy'],1000,,,,,
148012840,1614BDivan and a New Project,,luogu_bot4,"['constructive algorithms', 'sortings']","['constructive algorithms', 'sortings']",1000,,,,,
148012839,1505BDMCA,1464,gqf123,"['*special', 'implementation', 'number theory']","['*special', 'implementation', 'number theory']",1600,,,,,
148012838,1512DCorrupted Array,1095,Utkarsh_09,"['constructive algorithms', 'data structures', 'greedy']","['constructive algorithms', 'data structures', 'greedy']",1200,,,,,
148012837,59AWord,,alihemsy2002,"['implementation', 'strings']","['implementation', 'strings']",800,,,,,
148012836,1644CIncrease Subarray Sums,1087,HJ5623,"['brute force', 'dp', 'greedy', 'implementation']","['brute force', 'dp', 'greedy', 'implementation']",,,,,,
148012835,1613ECrazy Robot,1671,shroud777,"['dfs and similar', 'graphs']","['dfs and similar', 'graphs']",2000,,,,,
148012834,1557AEzzat and Two Subsequences,694,TASHFIQ_TAIF,"['brute force', 'math', 'sortings']","['brute force', 'math', 'sortings']",800,,,,,
148012833,1641BRepetitions Decoding,1182,1eave,"['constructive algorithms', 'implementation', 'sortings']","['constructive algorithms', 'implementation', 'sortings']",,,,,,
148012832,177D2Encrypting Messages,,broken_bad,['data structures'],['data structures'],1500,,,,,
148012831,1641AGreat Sequence,1387,codycjy,"['brute force', 'greedy', 'sortings']","['brute force', 'greedy', 'sortings']",,,,,,
148012829,1543AExciting Bets,1086,pyuprince98,"['greedy', 'math', 'number theory']","['greedy', 'math', 'number theory']",900,,,,,
148012828,1627CNot Assigning,1070,sushant1212,"['constructive algorithms', 'dfs and similar', 'number theory', 'trees']","['constructive algorithms', 'dfs and similar', 'number theory', 'trees']",1400,,,,,
148012826,71AWay Too Long Words,,MalkAhmad,['strings'],['strings'],800,,,,,
148012825,1348BPhoenix and Beauty,1324,kachhuaa,"['constructive algorithms', 'data structures', 'greedy', 'sortings']","['constructive algorithms', 'data structures', 'greedy', 'sortings']",1400,,,,,
148012822,102994LLandlord,2103,yingluosanqian,[],[],,,,,,
148012821,1321CRemove Adjacent,1234,corredor10,"['brute force', 'constructive algorithms', 'greedy', 'strings']","['brute force', 'constructive algorithms', 'greedy', 'strings']",1600,,,,,
148012820,265AColorful Stones (Simplified Edition),847,aryankhareycm,['implementation'],['implementation'],800,,,,,
148012819,1494AABC String,1168,Feng_D,"['bitmasks', 'brute force', 'implementation']","['bitmasks', 'brute force', 'implementation']",900,,,,,
148012818,302AEugeny and Array,,jethiya_2008,['implementation'],['implementation'],800,,,,,
148012817,515BDrazil and His Happy Friends,1323,Serikbay,"['brute force', 'dsu', 'meet-in-the-middle', 'number theory']","['brute force', 'dsu', 'meet-in-the-middle', 'number theory']",1300,,,,,
148012815,299AKsusha and Array,1517,anuj_deshmukh,"['brute force', 'number theory', 'sortings']","['brute force', 'number theory', 'sortings']",1000,,,,,
148012814,102219BSpongeBob SquarePants,1120,galib7112,[],[],,,,,,
148012813,1609ADivide and Multiply,354,pallavi_001,"['greedy', 'implementation', 'math', 'number theory']","['greedy', 'implementation', 'math', 'number theory']",900,,,,,
148012812,1492CMaximum width,1269,md_imran_hosen19,"['binary search', 'data structures', 'dp', 'greedy', 'two pointers']","['binary search', 'data structures', 'dp', 'greedy', 'two pointers']",1500,,,,,
148012811,665EBeautiful Subarrays,1348,ahmeteren,"['data structures', 'divide and conquer', 'strings', 'trees']","['data structures', 'divide and conquer', 'strings', 'trees']",2100,,,,,
148012810,1476AK-divisible Sum,1090,shivkant_chauhan,"['binary search', 'constructive algorithms', 'greedy', 'math']","['binary search', 'constructive algorithms', 'greedy', 'math']",1000,,,,,
148012809,469AI Wanna Be the Guy,,sumukhbendre,"['greedy', 'implementation']","['greedy', 'implementation']",800,,,,,
148012808,1615BAnd It's Non-Zero,1052,DrisHyam,"['bitmasks', 'greedy', 'math']","['bitmasks', 'greedy', 'math']",1300,,,,,
148012806,1642AHard Way,934,Orn0,['geometry'],['geometry'],,,,,,
148012805,1296AArray with Odd Sum,916,shiva_raj,['math'],['math'],800,,,,,
148012804,1512FEducation,1746,JUBHAI,"['brute force', 'dp', 'greedy', 'implementation']","['brute force', 'dp', 'greedy', 'implementation']",1900,,,,,
148012803,443AAnton and Letters,,amir_arslan_taleb,"['constructive algorithms', 'implementation']","['constructive algorithms', 'implementation']",800,,,,,
148012802,1004CSonya and Robots,1405,anupam_singh20,"['constructive algorithms', 'implementation']","['constructive algorithms', 'implementation']",1400,,,,,
148012799,1644BAnti-Fibonacci Permutation,1328,NadimM,"['brute force', 'constructive algorithms', 'implementation']","['brute force', 'constructive algorithms', 'implementation']",,,,,,
148012798,1632E1Distance Tree (easy version),2187,SoiMae,"['binary search', 'data structures', 'dfs and similar', 'graphs', 'shortest paths', 'trees']","['binary search', 'data structures', 'dfs and similar', 'graphs', 'shortest paths', 'trees']",2400,,,,,
148012797,816AKaren and Morning,,luogu_bot4,"['brute force', 'implementation']","['brute force', 'implementation']",1000,,,,,
148012794,466EInformation Graph,1210,KevinBaby,"['dfs and similar', 'dsu', 'graphs', 'trees']","['dfs and similar', 'dsu', 'graphs', 'trees']",2100,,,,,
148012793,1642CGreat Sequence,1292,GreyRaven,"['greedy', 'sortings']","['greedy', 'sortings']",,,,,,
148012791,1446D2Frequency Problem (Hard Version),1100,expecting,"['data structures', 'greedy', 'two pointers']","['data structures', 'greedy', 'two pointers']",3000,,,,,
148012790,276CLittle Girl and Maximum Sum,,zdx2007,"['data structures', 'greedy', 'implementation', 'sortings']","['data structures', 'greedy', 'implementation', 'sortings']",1500,,,,,
148012789,1606BUpdate Files,1048,Sree_Sayi_Hrudai,"['greedy', 'implementation', 'math']","['greedy', 'implementation', 'math']",1100,,,,,
148012788,102219JKitchen Plates,1120,galib7112,[],[],,,,,,
148012787,1629F2Game on Sum (Hard Version),1448,vivaldi370,"['combinatorics', 'dp', 'games']","['combinatorics', 'dp', 'games']",2400,,,,,
148012786,1562CRings,1219,scau_apr,"['constructive algorithms', 'math']","['constructive algorithms', 'math']",1500,,,,,
148012785,155AI_love_\%username\%,,gannahmo2001,['brute force'],['brute force'],800,,,,,
148012784,1486C1Guessing the Greatest (easy version),1026,ujjwal10_,"['binary search', 'interactive']","['binary search', 'interactive']",1600,,,,,
148012780,166ETetrahedron,1081,Himani18,"['dp', 'math', 'matrices']","['dp', 'math', 'matrices']",1500,,,,,
148012779,1334ALevel Statistics,1102,akank5ha,"['implementation', 'math']","['implementation', 'math']",1200,,,,,
148012776,1559BMocha and Red and Blue,720,Prudvi_raj,"['dp', 'greedy']","['dp', 'greedy']",900,,,,,
